"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043367","CD4-positive, alpha-beta T cell differentiation","12/1070","112/21288",0.107142857142857,2.13164218958611,2.76233407256013,0.0106192533185363,0.0640408362054402,0.0482348670831594,"ENSG00000049768/ENSG00000069399/ENSG00000069667/ENSG00000101665/ENSG00000104856/ENSG00000112149/ENSG00000113916/ENSG00000134321/ENSG00000150782/ENSG00000171522/ENSG00000172175/ENSG00000184557",12
"GO:0010952","positive regulation of peptidase activity","18/1070","197/21288",0.0913705583756345,1.81784714644907,2.6529965961656,0.0106473073023939,0.0641398446456779,0.0483094391724379,"ENSG00000010810/ENSG00000064012/ENSG00000106100/ENSG00000114023/ENSG00000121858/ENSG00000124157/ENSG00000124233/ENSG00000129521/ENSG00000143590/ENSG00000144381/ENSG00000148180/ENSG00000158125/ENSG00000164741/ENSG00000164850/ENSG00000172175/ENSG00000172243/ENSG00000181634/ENSG00000186868",18
"GO:0045137","development of primary sexual characteristics","22/1070","257/21288",0.0856031128404669,1.70310193097931,2.60876472521533,0.0106960525337642,0.0642411991889007,0.0483857783211795,"ENSG00000005073/ENSG00000005513/ENSG00000054356/ENSG00000092969/ENSG00000106268/ENSG00000112715/ENSG00000121858/ENSG00000125398/ENSG00000134363/ENSG00000134698/ENSG00000136574/ENSG00000145147/ENSG00000145685/ENSG00000152661/ENSG00000154734/ENSG00000163083/ENSG00000163659/ENSG00000163661/ENSG00000164292/ENSG00000164442/ENSG00000176842/ENSG00000196139",22
"GO:0002067","glandular epithelial cell differentiation","9/1070","73/21288",0.123287671232877,2.45284854692101,2.86048897474163,0.0106990966718815,0.0642411991889007,0.0483857783211795,"ENSG00000066468/ENSG00000077092/ENSG00000105974/ENSG00000114315/ENSG00000125398/ENSG00000133794/ENSG00000135414/ENSG00000136826/ENSG00000179348",9
"GO:0046847","filopodium assembly","9/1070","73/21288",0.123287671232877,2.45284854692101,2.86048897474163,0.0106990966718815,0.0642411991889007,0.0483857783211795,"ENSG00000009694/ENSG00000075618/ENSG00000107954/ENSG00000124839/ENSG00000133216/ENSG00000137942/ENSG00000145934/ENSG00000146122/ENSG00000169760",9
"GO:0032640","tumor necrosis factor production","21/1070","242/21288",0.0867768595041322,1.72645400478875,2.61463484725651,0.0107736389864787,0.0643683931290885,0.0484815794250105,"ENSG00000012223/ENSG00000017427/ENSG00000049768/ENSG00000069399/ENSG00000081181/ENSG00000100968/ENSG00000102034/ENSG00000104998/ENSG00000105127/ENSG00000105329/ENSG00000106100/ENSG00000111335/ENSG00000120885/ENSG00000131016/ENSG00000132718/ENSG00000133216/ENSG00000137801/ENSG00000142192/ENSG00000169403/ENSG00000172243/ENSG00000172575",21
"GO:0032680","regulation of tumor necrosis factor production","21/1070","242/21288",0.0867768595041322,1.72645400478875,2.61463484725651,0.0107736389864787,0.0643683931290885,0.0484815794250105,"ENSG00000012223/ENSG00000017427/ENSG00000049768/ENSG00000069399/ENSG00000081181/ENSG00000100968/ENSG00000102034/ENSG00000104998/ENSG00000105127/ENSG00000105329/ENSG00000106100/ENSG00000111335/ENSG00000120885/ENSG00000131016/ENSG00000132718/ENSG00000133216/ENSG00000137801/ENSG00000142192/ENSG00000169403/ENSG00000172243/ENSG00000172575",21
"GO:0032964","collagen biosynthetic process","7/1070","49/21288",0.142857142857143,2.84218958611482,2.96992411877226,0.0107786696041634,0.0643683931290885,0.0484815794250105,"ENSG00000075426/ENSG00000105329/ENSG00000106333/ENSG00000108821/ENSG00000156140/ENSG00000164171/ENSG00000167910",7
"GO:0048566","embryonic digestive tract development","7/1070","49/21288",0.142857142857143,2.84218958611482,2.96992411877226,0.0107786696041634,0.0643683931290885,0.0484815794250105,"ENSG00000066468/ENSG00000077092/ENSG00000092969/ENSG00000115738/ENSG00000137868/ENSG00000166831/ENSG00000169429",7
"GO:0050919","negative chemotaxis","7/1070","49/21288",0.142857142857143,2.84218958611482,2.96992411877226,0.0107786696041634,0.0643683931290885,0.0484815794250105,"ENSG00000095539/ENSG00000125848/ENSG00000135333/ENSG00000145147/ENSG00000167680/ENSG00000184349/ENSG00000185737",7
"GO:0071900","regulation of protein serine/threonine kinase activity","24/1070","288/21288",0.0833333333333333,1.65794392523364,2.5861606584429,0.0108430697415714,0.0646829008826205,0.0487184632726788,"ENSG00000009694/ENSG00000012223/ENSG00000071575/ENSG00000100678/ENSG00000103888/ENSG00000112715/ENSG00000120129/ENSG00000122025/ENSG00000129355/ENSG00000129757/ENSG00000137801/ENSG00000138646/ENSG00000138764/ENSG00000138798/ENSG00000139625/ENSG00000146648/ENSG00000150594/ENSG00000164056/ENSG00000164078/ENSG00000172575/ENSG00000173531/ENSG00000176907/ENSG00000181744/ENSG00000272398",24
"GO:0007224","smoothened signaling pathway","15/1070","154/21288",0.0974025974025974,1.93785653598738,2.68711306845917,0.0108727112761722,0.0647896049235253,0.0487988316053746,"ENSG00000064309/ENSG00000064393/ENSG00000066468/ENSG00000069667/ENSG00000114315/ENSG00000124813/ENSG00000126603/ENSG00000135919/ENSG00000154309/ENSG00000165186/ENSG00000167552/ENSG00000173040/ENSG00000180447/ENSG00000183691/ENSG00000213420",15
"GO:0043616","keratinocyte proliferation","8/1070","61/21288",0.131147540983607,2.60922322659721,2.89545568655677,0.0109913433804181,0.0649439362235333,0.0489150722759177,"ENSG00000019549/ENSG00000066468/ENSG00000101311/ENSG00000110492/ENSG00000111424/ENSG00000125266/ENSG00000134363/ENSG00000185650",8
"GO:0120254","olefinic compound metabolic process","17/1070","183/21288",0.092896174863388,1.84819978550636,2.65100805751515,0.0109930720118486,0.0649439362235333,0.0489150722759177,"ENSG00000012660/ENSG00000072042/ENSG00000106258/ENSG00000116711/ENSG00000119915/ENSG00000120738/ENSG00000121207/ENSG00000140459/ENSG00000140465/ENSG00000148926/ENSG00000162496/ENSG00000167600/ENSG00000176387/ENSG00000185532/ENSG00000196139/ENSG00000243955/ENSG00000248144",17
"GO:0032274","gonadotropin secretion","4/1070","18/21288",0.222222222222222,4.42118380062305,3.3404804728958,0.0110326307484834,0.0649439362235333,0.0489150722759177,"ENSG00000135111/ENSG00000152661/ENSG00000163083/ENSG00000251493",4
"GO:0035641","locomotory exploration behavior","4/1070","18/21288",0.222222222222222,4.42118380062305,3.3404804728958,0.0110326307484834,0.0649439362235333,0.0489150722759177,"ENSG00000018625/ENSG00000128683/ENSG00000167552/ENSG00000169992",4
"GO:0044065","regulation of respiratory system process","4/1070","18/21288",0.222222222222222,4.42118380062305,3.3404804728958,0.0110326307484834,0.0649439362235333,0.0489150722759177,"ENSG00000018625/ENSG00000163485/ENSG00000169992/ENSG00000196338",4
"GO:0060221","retinal rod cell differentiation","4/1070","18/21288",0.222222222222222,4.42118380062305,3.3404804728958,0.0110326307484834,0.0649439362235333,0.0489150722759177,"ENSG00000005513/ENSG00000125398/ENSG00000148053/ENSG00000198963",4
"GO:1903729","regulation of plasma membrane organization","4/1070","18/21288",0.222222222222222,4.42118380062305,3.3404804728958,0.0110326307484834,0.0649439362235333,0.0489150722759177,"ENSG00000124942/ENSG00000148180/ENSG00000197747/ENSG00000255346",4
"GO:0003230","cardiac atrium development","6/1070","38/21288",0.157894736842105,3.1413674372848,3.03936983033359,0.0110517801483444,0.0649439362235333,0.0489150722759177,"ENSG00000085741/ENSG00000092969/ENSG00000124766/ENSG00000136574/ENSG00000140443/ENSG00000183691",6
"GO:0032891","negative regulation of organic acid transport","6/1070","38/21288",0.157894736842105,3.1413674372848,3.03936983033359,0.0110517801483444,0.0649439362235333,0.0489150722759177,"ENSG00000117152/ENSG00000137801/ENSG00000149150/ENSG00000163485/ENSG00000167703/ENSG00000185532",6
"GO:0048730","epidermis morphogenesis","6/1070","38/21288",0.157894736842105,3.1413674372848,3.03936983033359,0.0110517801483444,0.0649439362235333,0.0489150722759177,"ENSG00000064195/ENSG00000066468/ENSG00000092969/ENSG00000115461/ENSG00000134363/ENSG00000136826",6
"GO:0051968","positive regulation of synaptic transmission, glutamatergic","6/1070","38/21288",0.157894736842105,3.1413674372848,3.03936983033359,0.0110517801483444,0.0649439362235333,0.0489150722759177,"ENSG00000075461/ENSG00000105464/ENSG00000146648/ENSG00000169760/ENSG00000169992/ENSG00000196338",6
"GO:0055023","positive regulation of cardiac muscle tissue growth","6/1070","38/21288",0.157894736842105,3.1413674372848,3.03936983033359,0.0110517801483444,0.0649439362235333,0.0489150722759177,"ENSG00000017427/ENSG00000066468/ENSG00000081189/ENSG00000107779/ENSG00000137193/ENSG00000168214",6
"GO:0090183","regulation of kidney development","6/1070","38/21288",0.157894736842105,3.1413674372848,3.03936983033359,0.0110517801483444,0.0649439362235333,0.0489150722759177,"ENSG00000005513/ENSG00000112715/ENSG00000125398/ENSG00000168621/ENSG00000183691/ENSG00000251493",6
"GO:0099003","vesicle-mediated transport in synapse","21/1070","243/21288",0.0864197530864197,1.71934925579785,2.59446904373126,0.0112537114567922,0.0660601251861964,0.049755773763341,"ENSG00000041353/ENSG00000074317/ENSG00000075651/ENSG00000104888/ENSG00000105737/ENSG00000122012/ENSG00000125266/ENSG00000131018/ENSG00000132718/ENSG00000132872/ENSG00000160469/ENSG00000167371/ENSG00000169213/ENSG00000169760/ENSG00000169992/ENSG00000174672/ENSG00000178750/ENSG00000179869/ENSG00000196338/ENSG00000198576/ENSG00000272636",21
"GO:0003158","endothelium development","16/1070","169/21288",0.0946745562130177,1.88358126417077,2.6529752497573,0.0112835935778676,0.0661650721289427,0.0498348186686559,"ENSG00000049768/ENSG00000101384/ENSG00000112715/ENSG00000121966/ENSG00000133121/ENSG00000133639/ENSG00000157240/ENSG00000158125/ENSG00000159167/ENSG00000163347/ENSG00000164683/ENSG00000166292/ENSG00000168214/ENSG00000168874/ENSG00000169245/ENSG00000213694",16
"GO:0001841","neural tube formation","12/1070","113/21288",0.106194690265487,2.11277809941279,2.72845066100428,0.0113549255180559,0.066512592407571,0.0500965671941524,"ENSG00000074219/ENSG00000092969/ENSG00000101115/ENSG00000101144/ENSG00000105329/ENSG00000121897/ENSG00000148926/ENSG00000157240/ENSG00000164442/ENSG00000164741/ENSG00000182175/ENSG00000183691",12
"GO:0071214","cellular response to abiotic stimulus","28/1070","352/21288",0.0795454545454545,1.58258283772302,2.53549166001506,0.0114424386106505,0.0668830558026571,0.0503755962274997,"ENSG00000018625/ENSG00000019549/ENSG00000048028/ENSG00000054277/ENSG00000064012/ENSG00000064666/ENSG00000065534/ENSG00000072042/ENSG00000085741/ENSG00000100968/ENSG00000104081/ENSG00000104856/ENSG00000108821/ENSG00000117394/ENSG00000120738/ENSG00000125398/ENSG00000134294/ENSG00000140443/ENSG00000146648/ENSG00000148677/ENSG00000152661/ENSG00000164171/ENSG00000165140/ENSG00000166828/ENSG00000169403/ENSG00000171522/ENSG00000176171/ENSG00000185650",28
"GO:0104004","cellular response to environmental stimulus","28/1070","352/21288",0.0795454545454545,1.58258283772302,2.53549166001506,0.0114424386106505,0.0668830558026571,0.0503755962274997,"ENSG00000018625/ENSG00000019549/ENSG00000048028/ENSG00000054277/ENSG00000064012/ENSG00000064666/ENSG00000065534/ENSG00000072042/ENSG00000085741/ENSG00000100968/ENSG00000104081/ENSG00000104856/ENSG00000108821/ENSG00000117394/ENSG00000120738/ENSG00000125398/ENSG00000134294/ENSG00000140443/ENSG00000146648/ENSG00000148677/ENSG00000152661/ENSG00000164171/ENSG00000165140/ENSG00000166828/ENSG00000169403/ENSG00000171522/ENSG00000176171/ENSG00000185650",28
"GO:0006633","fatty acid biosynthetic process","17/1070","184/21288",0.0923913043478261,1.83815522145469,2.62682414839391,0.0115643076680466,0.0670802783512145,0.0505241421238236,"ENSG00000012660/ENSG00000112531/ENSG00000116711/ENSG00000119915/ENSG00000121897/ENSG00000125629/ENSG00000127129/ENSG00000140465/ENSG00000154930/ENSG00000158201/ENSG00000163106/ENSG00000165175/ENSG00000167910/ENSG00000170522/ENSG00000196139/ENSG00000204228/ENSG00000206527",17
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process","13/1070","127/21288",0.102362204724409,2.03652954595629,2.695227788819,0.0115729807443106,0.0670802783512145,0.0505241421238236,"ENSG00000074800/ENSG00000103024/ENSG00000105329/ENSG00000149925/ENSG00000159199/ENSG00000178127/ENSG00000198695/ENSG00000198763/ENSG00000198840/ENSG00000198888/ENSG00000198899/ENSG00000212907/ENSG00000228253",13
"GO:0009142","nucleoside triphosphate biosynthetic process","14/1070","141/21288",0.099290780141844,1.97542254921456,2.67336333615317,0.0116053273455301,0.0670802783512145,0.0505241421238236,"ENSG00000074800/ENSG00000103024/ENSG00000105329/ENSG00000149925/ENSG00000159199/ENSG00000162433/ENSG00000178127/ENSG00000198695/ENSG00000198763/ENSG00000198840/ENSG00000198888/ENSG00000198899/ENSG00000212907/ENSG00000228253",14
"GO:0045637","regulation of myeloid cell differentiation","22/1070","259/21288",0.0849420849420849,1.68995056471692,2.57003222455906,0.0116348206470087,0.0670802783512145,0.0505241421238236,"ENSG00000012223/ENSG00000064012/ENSG00000081189/ENSG00000090534/ENSG00000100906/ENSG00000101265/ENSG00000101384/ENSG00000105329/ENSG00000111859/ENSG00000112305/ENSG00000112531/ENSG00000113083/ENSG00000115738/ENSG00000134954/ENSG00000154127/ENSG00000158406/ENSG00000164761/ENSG00000166147/ENSG00000170345/ENSG00000179348/ENSG00000184371/ENSG00000185650",22
"GO:0010496","intercellular transport","3/1070","10/21288",0.3,5.96859813084112,3.6153345554487,0.0116465577616314,0.0670802783512145,0.0505241421238236,"ENSG00000133216/ENSG00000198576/ENSG00000242265",3
"GO:0019852","L-ascorbic acid metabolic process","3/1070","10/21288",0.3,5.96859813084112,3.6153345554487,0.0116465577616314,0.0670802783512145,0.0505241421238236,"ENSG00000059804/ENSG00000065621/ENSG00000117394",3
"GO:0032329","serine transport","3/1070","10/21288",0.3,5.96859813084112,3.6153345554487,0.0116465577616314,0.0670802783512145,0.0505241421238236,"ENSG00000105281/ENSG00000107819/ENSG00000134294",3
"GO:0033212","iron import into cell","3/1070","10/21288",0.3,5.96859813084112,3.6153345554487,0.0116465577616314,0.0670802783512145,0.0505241421238236,"ENSG00000071967/ENSG00000106327/ENSG00000138821",3
"GO:0035907","dorsal aorta development","3/1070","10/21288",0.3,5.96859813084112,3.6153345554487,0.0116465577616314,0.0670802783512145,0.0505241421238236,"ENSG00000107779/ENSG00000164683/ENSG00000168214",3
"GO:0046085","adenosine metabolic process","3/1070","10/21288",0.3,5.96859813084112,3.6153345554487,0.0116465577616314,0.0670802783512145,0.0505241421238236,"ENSG00000014257/ENSG00000093072/ENSG00000158125",3
"GO:0060371","regulation of atrial cardiac muscle cell membrane depolarization","3/1070","10/21288",0.3,5.96859813084112,3.6153345554487,0.0116465577616314,0.0670802783512145,0.0505241421238236,"ENSG00000006283/ENSG00000105711/ENSG00000152661",3
"GO:0071600","otic vesicle morphogenesis","3/1070","10/21288",0.3,5.96859813084112,3.6153345554487,0.0116465577616314,0.0670802783512145,0.0505241421238236,"ENSG00000066468/ENSG00000125398/ENSG00000165730",3
"GO:1901334","lactone metabolic process","3/1070","10/21288",0.3,5.96859813084112,3.6153345554487,0.0116465577616314,0.0670802783512145,0.0505241421238236,"ENSG00000059804/ENSG00000065621/ENSG00000117394",3
"GO:2000822","regulation of behavioral fear response","3/1070","10/21288",0.3,5.96859813084112,3.6153345554487,0.0116465577616314,0.0670802783512145,0.0505241421238236,"ENSG00000081189/ENSG00000126010/ENSG00000133216",3
"GO:0001843","neural tube closure","11/1070","100/21288",0.11,2.18848598130841,2.74049556823843,0.0117031125767317,0.0672654395442595,0.0506636035372698,"ENSG00000074219/ENSG00000092969/ENSG00000101115/ENSG00000105329/ENSG00000121897/ENSG00000148926/ENSG00000157240/ENSG00000164442/ENSG00000164741/ENSG00000182175/ENSG00000183691",11
"GO:0019319","hexose biosynthetic process","11/1070","100/21288",0.11,2.18848598130841,2.74049556823843,0.0117031125767317,0.0672654395442595,0.0506636035372698,"ENSG00000074800/ENSG00000079739/ENSG00000100889/ENSG00000102144/ENSG00000105220/ENSG00000111669/ENSG00000111674/ENSG00000115263/ENSG00000165140/ENSG00000171314/ENSG00000173531",11
"GO:0046631","alpha-beta T cell activation","21/1070","244/21288",0.0860655737704918,1.71230274245442,2.574396319478,0.0117507641263936,0.0674689706923765,0.0508169010027372,"ENSG00000049768/ENSG00000057657/ENSG00000069399/ENSG00000069667/ENSG00000075426/ENSG00000081181/ENSG00000101665/ENSG00000102034/ENSG00000104856/ENSG00000112149/ENSG00000113916/ENSG00000134321/ENSG00000150782/ENSG00000164136/ENSG00000171522/ENSG00000172175/ENSG00000184557/ENSG00000206503/ENSG00000211751/ENSG00000211772/ENSG00000277734",21
"GO:0071805","potassium ion transmembrane transport","20/1070","229/21288",0.0873362445414847,1.7375831530833,2.5816055155644,0.0118139072827566,0.0674772357838957,0.0508231261805218,"ENSG00000018625/ENSG00000055118/ENSG00000072954/ENSG00000080709/ENSG00000099337/ENSG00000104888/ENSG00000105642/ENSG00000105974/ENSG00000111262/ENSG00000115474/ENSG00000116396/ENSG00000117152/ENSG00000131398/ENSG00000135740/ENSG00000143153/ENSG00000143630/ENSG00000162989/ENSG00000163399/ENSG00000181804/ENSG00000215262",20
"GO:0002028","regulation of sodium ion transport","10/1070","87/21288",0.114942528735632,2.28681920721882,2.76680792345054,0.0118393294143593,0.0674772357838957,0.0508231261805218,"ENSG00000018625/ENSG00000084628/ENSG00000105711/ENSG00000135919/ENSG00000143153/ENSG00000145349/ENSG00000153721/ENSG00000163399/ENSG00000179094/ENSG00000198947",10
"GO:1903036","positive regulation of response to wounding","10/1070","87/21288",0.114942528735632,2.28681920721882,2.76680792345054,0.0118393294143593,0.0674772357838957,0.0508231261805218,"ENSG00000065534/ENSG00000101311/ENSG00000106366/ENSG00000110492/ENSG00000121966/ENSG00000137801/ENSG00000140443/ENSG00000150594/ENSG00000163347/ENSG00000172243",10
"GO:0015850","organic hydroxy compound transport","28/1070","353/21288",0.0793201133144476,1.57809960022239,2.51961138428562,0.0118536629363047,0.0674772357838957,0.0508231261805218,"ENSG00000006025/ENSG00000100906/ENSG00000103528/ENSG00000105974/ENSG00000117479/ENSG00000118596/ENSG00000120885/ENSG00000122335/ENSG00000123384/ENSG00000132522/ENSG00000132718/ENSG00000132872/ENSG00000137868/ENSG00000138798/ENSG00000141526/ENSG00000144452/ENSG00000146477/ENSG00000150594/ENSG00000160179/ENSG00000164211/ENSG00000165029/ENSG00000167910/ENSG00000168621/ENSG00000169213/ENSG00000179869/ENSG00000198743/ENSG00000198959/ENSG00000213199",28
"GO:2000377","regulation of reactive oxygen species metabolic process","16/1070","170/21288",0.0941176470588235,1.87250137438153,2.6275089890235,0.0118945277029411,0.0674772357838957,0.0508231261805218,"ENSG00000010810/ENSG00000067992/ENSG00000081181/ENSG00000101144/ENSG00000105329/ENSG00000112992/ENSG00000130234/ENSG00000137801/ENSG00000146648/ENSG00000158125/ENSG00000159399/ENSG00000172243/ENSG00000176171/ENSG00000186868/ENSG00000196139/ENSG00000198743",16
"GO:0006929","substrate-dependent cell migration","5/1070","28/21288",0.178571428571429,3.55273698264352,3.10944929040535,0.0118991061650846,0.0674772357838957,0.0508231261805218,"ENSG00000019549/ENSG00000115414/ENSG00000145147/ENSG00000164171/ENSG00000187164",5
"GO:0008045","motor neuron axon guidance","5/1070","28/21288",0.178571428571429,3.55273698264352,3.10944929040535,0.0118991061650846,0.0674772357838957,0.0508231261805218,"ENSG00000105996/ENSG00000121454/ENSG00000145147/ENSG00000170017/ENSG00000183691",5
"GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling","5/1070","28/21288",0.178571428571429,3.55273698264352,3.10944929040535,0.0118991061650846,0.0674772357838957,0.0508231261805218,"ENSG00000018625/ENSG00000072954/ENSG00000143153/ENSG00000145349/ENSG00000198947",5
"GO:0045056","transcytosis","5/1070","28/21288",0.178571428571429,3.55273698264352,3.10944929040535,0.0118991061650846,0.0674772357838957,0.0508231261805218,"ENSG00000123384/ENSG00000124839/ENSG00000140443/ENSG00000162894/ENSG00000169403",5
"GO:0060343","trabecula formation","5/1070","28/21288",0.178571428571429,3.55273698264352,3.10944929040535,0.0118991061650846,0.0674772357838957,0.0508231261805218,"ENSG00000108821/ENSG00000135766/ENSG00000138829/ENSG00000154734/ENSG00000164683",5
"GO:0060512","prostate gland morphogenesis","5/1070","28/21288",0.178571428571429,3.55273698264352,3.10944929040535,0.0118991061650846,0.0674772357838957,0.0508231261805218,"ENSG00000041982/ENSG00000066468/ENSG00000101144/ENSG00000125398/ENSG00000183691",5
"GO:0086013","membrane repolarization during cardiac muscle cell action potential","5/1070","28/21288",0.178571428571429,3.55273698264352,3.10944929040535,0.0118991061650846,0.0674772357838957,0.0508231261805218,"ENSG00000055118/ENSG00000080709/ENSG00000143153/ENSG00000162989/ENSG00000163399",5
"GO:0030195","negative regulation of blood coagulation","7/1070","50/21288",0.14,2.78534579439252,2.90757256011897,0.0120043307299867,0.0677949497783676,0.0510624249342835,"ENSG00000003436/ENSG00000106366/ENSG00000113889/ENSG00000135919/ENSG00000137801/ENSG00000154127/ENSG00000185532",7
"GO:0032620","interleukin-17 production","7/1070","50/21288",0.14,2.78534579439252,2.90757256011897,0.0120043307299867,0.0677949497783676,0.0510624249342835,"ENSG00000049768/ENSG00000081181/ENSG00000104998/ENSG00000105329/ENSG00000131378/ENSG00000150782/ENSG00000164136",7
"GO:0032660","regulation of interleukin-17 production","7/1070","50/21288",0.14,2.78534579439252,2.90757256011897,0.0120043307299867,0.0677949497783676,0.0510624249342835,"ENSG00000049768/ENSG00000081181/ENSG00000104998/ENSG00000105329/ENSG00000131378/ENSG00000150782/ENSG00000164136",7
"GO:0034331","cell junction maintenance","7/1070","50/21288",0.14,2.78534579439252,2.90757256011897,0.0120043307299867,0.0677949497783676,0.0510624249342835,"ENSG00000134243/ENSG00000161681/ENSG00000163347/ENSG00000163362/ENSG00000169760/ENSG00000169992/ENSG00000250479",7
"GO:0031102","neuron projection regeneration","8/1070","62/21288",0.129032258064516,2.56713898100693,2.84281959969421,0.0120797355266129,0.068011748950654,0.0512257157324458,"ENSG00000041982/ENSG00000131711/ENSG00000132561/ENSG00000134986/ENSG00000136826/ENSG00000140443/ENSG00000148926/ENSG00000182175",8
"GO:0045604","regulation of epidermal cell differentiation","8/1070","62/21288",0.129032258064516,2.56713898100693,2.84281959969421,0.0120797355266129,0.068011748950654,0.0512257157324458,"ENSG00000111424/ENSG00000114315/ENSG00000116285/ENSG00000118263/ENSG00000133321/ENSG00000144452/ENSG00000185022/ENSG00000185650",8
"GO:0048168","regulation of neuronal synaptic plasticity","8/1070","62/21288",0.129032258064516,2.56713898100693,2.84281959969421,0.0120797355266129,0.068011748950654,0.0512257157324458,"ENSG00000058335/ENSG00000105464/ENSG00000107954/ENSG00000132872/ENSG00000133216/ENSG00000142192/ENSG00000183691/ENSG00000198576",8
"GO:0045446","endothelial cell differentiation","14/1070","142/21288",0.0985915492957746,1.96151112281164,2.64462679368308,0.0122991257678306,0.0691565050080181,0.0520879336474722,"ENSG00000049768/ENSG00000101384/ENSG00000112715/ENSG00000121966/ENSG00000133639/ENSG00000157240/ENSG00000158125/ENSG00000159167/ENSG00000163347/ENSG00000164683/ENSG00000166292/ENSG00000168214/ENSG00000168874/ENSG00000213694",14
"GO:0009145","purine nucleoside triphosphate biosynthetic process","13/1070","128/21288",0.1015625,2.0206191588785,2.66434765383987,0.0123081515625664,0.0691565050080181,0.0520879336474722,"ENSG00000074800/ENSG00000103024/ENSG00000105329/ENSG00000149925/ENSG00000159199/ENSG00000178127/ENSG00000198695/ENSG00000198763/ENSG00000198840/ENSG00000198888/ENSG00000198899/ENSG00000212907/ENSG00000228253",13
"GO:0031032","actomyosin structure organization","20/1070","230/21288",0.0869565217391304,1.73002844372206,2.56079705564787,0.012349254700562,0.0693167942051913,0.0522086617418979,"ENSG00000047648/ENSG00000064666/ENSG00000078114/ENSG00000079819/ENSG00000085741/ENSG00000088756/ENSG00000105048/ENSG00000118523/ENSG00000124006/ENSG00000144824/ENSG00000148677/ENSG00000155657/ENSG00000164741/ENSG00000170421/ENSG00000171345/ENSG00000171522/ENSG00000172159/ENSG00000175183/ENSG00000196091/ENSG00000197747",20
"GO:0032885","regulation of polysaccharide biosynthetic process","6/1070","39/21288",0.153846153846154,3.0608195542775,2.96335065347236,0.012519815818878,0.0702026701868318,0.0528758939761792,"ENSG00000017427/ENSG00000049769/ENSG00000105329/ENSG00000138798/ENSG00000169047/ENSG00000235194",6
"GO:0060606","tube closure","11/1070","101/21288",0.108910891089109,2.16681780327565,2.70401454503594,0.0125561652577681,0.070334941972376,0.0529755196583628,"ENSG00000074219/ENSG00000092969/ENSG00000101115/ENSG00000105329/ENSG00000121897/ENSG00000148926/ENSG00000157240/ENSG00000164442/ENSG00000164741/ENSG00000182175/ENSG00000183691",11
"GO:0042698","ovulation cycle","9/1070","75/21288",0.12,2.38743925233645,2.76900401577451,0.0126699841562933,0.0707567909518628,0.0532932517596339,"ENSG00000054356/ENSG00000092969/ENSG00000110492/ENSG00000120738/ENSG00000140443/ENSG00000145147/ENSG00000146648/ENSG00000154734/ENSG00000163661",9
"GO:0050818","regulation of coagulation","9/1070","75/21288",0.12,2.38743925233645,2.76900401577451,0.0126699841562933,0.0707567909518628,0.0532932517596339,"ENSG00000003436/ENSG00000105974/ENSG00000106366/ENSG00000113889/ENSG00000133216/ENSG00000135919/ENSG00000137801/ENSG00000154127/ENSG00000185532",9
"GO:0060420","regulation of heart growth","9/1070","75/21288",0.12,2.38743925233645,2.76900401577451,0.0126699841562933,0.0707567909518628,0.0532932517596339,"ENSG00000017427/ENSG00000066468/ENSG00000081189/ENSG00000107779/ENSG00000117152/ENSG00000137193/ENSG00000164442/ENSG00000168214/ENSG00000183691",9
"GO:0051591","response to cAMP","10/1070","88/21288",0.113636363636364,2.26083262531861,2.72653367856156,0.0127744981249373,0.0712099143475869,0.0536345394138879,"ENSG00000108821/ENSG00000115461/ENSG00000134240/ENSG00000159167/ENSG00000163083/ENSG00000165140/ENSG00000169403/ENSG00000170345/ENSG00000179094/ENSG00000185650",10
"GO:0030178","negative regulation of Wnt signaling pathway","17/1070","186/21288",0.0913978494623656,1.81839011154658,2.57890330545856,0.0127769603210746,0.0712099143475869,0.0536345394138879,"ENSG00000019549/ENSG00000085741/ENSG00000100968/ENSG00000101311/ENSG00000105974/ENSG00000110492/ENSG00000120738/ENSG00000123384/ENSG00000125398/ENSG00000134569/ENSG00000146242/ENSG00000154856/ENSG00000157240/ENSG00000162490/ENSG00000183691/ENSG00000185269/ENSG00000261594",17
"GO:0019218","regulation of steroid metabolic process","12/1070","115/21288",0.104347826086957,2.07603413246648,2.66172872748011,0.0129433714316859,0.0719917894363801,0.0542234392974339,"ENSG00000019549/ENSG00000069667/ENSG00000120738/ENSG00000125629/ENSG00000140443/ENSG00000148926/ENSG00000160179/ENSG00000163399/ENSG00000164211/ENSG00000167910/ENSG00000185532/ENSG00000196139",12
"GO:0042472","inner ear morphogenesis","12/1070","115/21288",0.104347826086957,2.07603413246648,2.66172872748011,0.0129433714316859,0.0719917894363801,0.0542234392974339,"ENSG00000066468/ENSG00000089847/ENSG00000091536/ENSG00000112320/ENSG00000125398/ENSG00000125629/ENSG00000133216/ENSG00000135111/ENSG00000144749/ENSG00000165730/ENSG00000179348/ENSG00000186862",12
